text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
"@FelixSchenuit @acherp @SWPBerlin @Oliver_Geden @MirandaBoe 3-4 billion non-contributing, net loss #bullshitjobs are wasting most of our resources, energy and fossil fuels. Causing #climatechange and ""inflation"".
The purpose of an economy is to create wealth. Not to maximize employment. Especially not 30+ years past peak labor efficiency.",1,0,2023-06-08 07:10:21+00:00,"['felixschenuit', 'acherp', 'swpberlin', 'olivergeden', 'mirandaboe', '34', 'billion', 'noncontributing', 'net', 'loss', 'bullshitjobs', 'wasting', 'resource', 'energy', 'fossil', 'fuel', 'causing', 'climatechange', 'inflation', 'purpose', 'economy', 'create', 'wealth', 'maximize', 'employment', 'especially', '30', 'year', 'past', 'peak', 'labor', 'efficiency']",0.122,0.242,0.636,0.5994,Positive,"['felixschenuit acherp swpberlin', 'mirandaboe']",[]
RT @msimire: #EnergyEfficiency must double to achieve #climate targets – @IEA https://t.co/rEAGetnhxY via @environewsng,1,0,2023-06-08 07:01:12+00:00,"['rt', 'msimire', 'energyefficiency', 'must', 'double', 'achieve', 'climate', 'target', '–', 'iea', 'via', 'environewsng']",0.0,0.0,1.0,0.0,Neutral,[],[]
RT @SHollandDC: The @SELincsCP  has secured additional funding to support properties connected to the mains-gas network to improve their en…,1,0,2023-06-08 06:56:00+00:00,"['rt', 'shollanddc', 'selincscp', 'secured', 'additional', 'funding', 'support', 'property', 'connected', 'mainsgas', 'network', 'improve', 'en…']",0.0,0.454,0.546,0.8074,Positive,[],[]
"RT @BlaubergM: 🌍Ecodesign: Sustainable Performance!🌿
Discover how Blauberg embraces ecodesign principles to deliver exceptional performance…",1,0,2023-06-08 06:14:14+00:00,"['rt', 'blaubergm', '🌍ecodesign', 'sustainable', 'performance🌿', 'discover', 'blauberg', 'embrace', 'ecodesign', 'principle', 'deliver', 'exceptional', 'performance…']",0.0,0.161,0.839,0.3182,Positive,[],[]
RT @pangolincovid: @SustPopAus emissions population growth wiped out two-thirds of the reduction in emissions arising from greater energy e…,1,0,2023-06-08 05:46:36+00:00,"['rt', 'pangolincovid', 'sustpopaus', 'emission', 'population', 'growth', 'wiped', 'twothirds', 'reduction', 'emission', 'arising', 'greater', 'energy', 'e…']",0.0,0.396,0.604,0.7351,Positive,[],[]
"RT @lubindia: @LubPunjab @sidbiofficial
#LUBHoshiarpur, in collaboration with SIDBI, organised a Inception Workshop on

 *""SIDBI Project fo…",1,0,2023-06-08 05:40:49+00:00,"['rt', 'lubindia', 'lubpunjab', 'sidbiofficial', 'lubhoshiarpur', 'collaboration', 'sidbi', 'organised', 'inception', 'workshop', 'sidbi', 'project', 'fo…']",0.0,0.0,1.0,0.0,Neutral,['rt lubindia lubpunjab'],[]
"RT @Cecalli_Helper: @ChristianOnRE @Unplugnukes More with microgrids, battery / storage, energy efficiency, community owned electricity...",1,0,2023-06-08 05:16:30+00:00,"['rt', 'cecallihelper', 'christianonre', 'unplugnukes', 'microgrids', 'battery', 'storage', 'energy', 'efficiency', 'community', 'owned', 'electricity']",0.0,0.315,0.685,0.5574,Positive,[],[]
"RT @andromedaenclav: ENERGY EFFICIENCY
When you align your life according to your cycle, the things you need to accomplish will naturally f…",1,0,2023-06-08 04:40:59+00:00,"['rt', 'andromedaenclav', 'energy', 'efficiency', 'align', 'life', 'according', 'cycle', 'thing', 'need', 'accomplish', 'naturally', 'f…']",0.0,0.425,0.575,0.7506,Positive,[],[]
"ENERGY EFFICIENCY
When you align your life according to your cycle, the things you need to accomplish will naturally flow with your energy levels.

You won’t burn out.  You’ll feel better.  And you’ll have less frustration.",1,0,2023-06-08 04:34:13+00:00,"['energy', 'efficiency', 'align', 'life', 'according', 'cycle', 'thing', 'need', 'accomplish', 'naturally', 'flow', 'energy', 'level', '’', 'burn', '’', 'feel', 'better', '’', 'le', 'frustratio']",0.0,0.488,0.512,0.886,Positive,[],[]
"RT @beeindiadigital: Glimpses from the various program including rally organised in #Karnal under the aegis of Bureau of Energy Efficiency,…",1,0,2023-06-08 03:37:17+00:00,"['rt', 'beeindiadigital', 'glimpse', 'various', 'program', 'including', 'rally', 'organised', 'karnal', 'aegis', 'bureau', 'energy', 'efficiency…']",0.0,0.149,0.851,0.2732,Positive,['karnal aegis bureau'],[]
"RT @dexfi_pro: Energy Efficiency!

Unlike most #blockchains, #XRPL's consensus algorithm doesn't rely on energy intensive mining, making it…",1,0,2023-06-08 03:34:23+00:00,"['rt', 'dexfipro', 'energy', 'efficiency', 'unlike', 'blockchains', 'xrpls', 'consensus', 'algorithm', 'doesnt', 'rely', 'energy', 'intensive', 'mining', 'making', 'it…']",0.0,0.34,0.66,0.6908,Positive,[],[]
"Energy Efficiency!

Unlike most #blockchains, #XRPL's consensus algorithm doesn't rely on energy intensive mining, making it faster and more energy-efficient

#XRPHolders 
#XRPLCommunity",1,0,2023-06-08 03:32:00+00:00,"['energy', 'efficiency', 'unlike', 'blockchains', 'xrpls', 'consensus', 'algorithm', 'doesnt', 'rely', 'energy', 'intensive', 'mining', 'making', 'faster', 'energyefficient', 'xrpholders', 'xrplcommunity']",0.0,0.324,0.676,0.6908,Positive,[],[]
"RT @MishaalRahman: Energy Modes: Low, moderate, high, and unrestricted. Changing the mode can ""improve energy efficiency when [the] TV is n…",1,0,2023-06-08 03:19:25+00:00,"['rt', 'mishaalrahman', 'energy', 'mode', 'low', 'moderate', 'high', 'unrestricted', 'changing', 'mode', 'improve', 'energy', 'efficiency', 'tv', 'n…']",0.097,0.442,0.461,0.7579,Positive,[],[]
"RT @CleanUpBitcoin: Communities impacted by Bitcoin's climate destruction deserve:

1️⃣ Mandatory transparency from BTC mining companies…",1,0,2023-06-08 03:11:40+00:00,"['rt', 'cleanupbitcoin', 'community', 'impacted', 'bitcoins', 'climate', 'destruction', 'deserve', '1️⃣', 'mandatory', 'transparency', 'btc', 'mining', 'companies…']",0.218,0.076,0.706,-0.5267,Negative,[],[]
RT @z_007_z: #Solar panel breakthrough paves way for ‘utility-scale’ space farms. #Doubling the #efficiency of ‘two-dimensional’ #material…,1,0,2023-06-08 02:58:27+00:00,"['rt', 'z007z', 'solar', 'panel', 'breakthrough', 'pave', 'way', '‘', 'utilityscale', '’', 'space', 'farm', 'doubling', 'efficiency', '‘', 'twodimensional', '’', 'material…']",0.0,0.161,0.839,0.3612,Positive,[],[]
RT @SchneiderEME: We thank all attendees for their participation in working towards this crucial goal. Let's take bigger strides towards su…,1,0,2023-06-08 02:42:25+00:00,"['rt', 'schneidereme', 'thank', 'attendee', 'participation', 'working', 'towards', 'crucial', 'goal', 'let', 'take', 'bigger', 'stride', 'towards', 'su…']",0.0,0.152,0.848,0.3612,Positive,[],[]
"RT @HubieTalksHoops: This young guy Jamal Murray is 6-11 from the field, including 2-4 on the three ball. You love the energy and, importan…",1,0,2023-06-08 02:03:57+00:00,"['rt', 'hubietalkshoops', 'young', 'guy', 'jamal', 'murray', '611', 'field', 'including', '24', 'three', 'ball', 'love', 'energy', 'importan…']",0.0,0.326,0.674,0.743,Positive,[],[]
RT @ShelterSa: Heard again today in response to improving energy efficiency,1,0,2023-06-08 01:30:00+00:00,"['rt', 'sheltersa', 'heard', 'today', 'response', 'improving', 'energy', 'efficiency']",0.0,0.597,0.403,0.7506,Positive,[],[]
RT @climateprayer: Improve annual energy efficiency progress from 2.2% to 4%=&gt; cut CO2 by a nearly a  third. Massive! #Pray govs firms comm…,1,0,2023-06-08 01:28:08+00:00,"['rt', 'climateprayer', 'improve', 'annual', 'energy', 'efficiency', 'progress', '22', '4gt', 'cut', 'co2', 'nearly', 'third', 'massive', 'pray', 'govs', 'firm', 'comm…']",0.079,0.472,0.449,0.8591,Positive,[],[]
RT @bluewaveragain: Homes on east coast are much older than homes on west coast. This means MANY (if not most) homes have energy efficiency…,1,0,2023-06-08 00:45:09+00:00,"['rt', 'bluewaveragain', 'home', 'east', 'coast', 'much', 'older', 'home', 'west', 'coast', 'mean', 'many', 'home', 'energy', 'efficiency…']",0.0,0.13,0.87,0.2732,Positive,[],[]
RT @energizect: Budgeting for home repairs on a fixed income can be stressful. Learn about how Energize Connecticut Sponsor @EversourceCT h…,1,0,2023-06-08 00:33:21+00:00,"['rt', 'energizect', 'budgeting', 'home', 'repair', 'fixed', 'income', 'stressful', 'learn', 'energize', 'connecticut', 'sponsor', 'eversourcect', 'h…']",0.179,0.168,0.652,-0.0516,Negative,[],['connecticut']
"RT @AppVoices: The Inflation Reduction Act and Bipartisan Infrastructure Law include record funding for clean energy, energy efficiency and…",1,0,2023-06-08 00:07:41+00:00,"['rt', 'appvoices', 'inflation', 'reduction', 'act', 'bipartisan', 'infrastructure', 'law', 'include', 'record', 'funding', 'clean', 'energy', 'energy', 'efficiency', 'and…']",0.0,0.439,0.561,0.8126,Positive,[],[]
"RT @OsmanParvez: Nestled into a private spot with beautiful views, this gorgeous mountain home was built with energy efficiency and sustain…",1,0,2023-06-07 23:51:28+00:00,"['rt', 'osmanparvez', 'nestled', 'private', 'spot', 'beautiful', 'view', 'gorgeous', 'mountain', 'home', 'built', 'energy', 'efficiency', 'sustain…']",0.0,0.556,0.444,0.91,Positive,[],[]
"RT @annvandersteel: SUMMER BLACKOUTS COMING SOON!

Today’s Washington Times reporting on what we’ve been warning about. 

Get prepared with…",1,0,2023-06-08 10:20:54+00:00,"['rt', 'annvandersteel', 'summer', 'blackout', 'coming', 'soon', 'today', '’', 'washington', 'time', 'reporting', '’', 'warning', 'get', 'prepared', 'with…']",0.147,0.117,0.736,-0.128,Negative,[],['washington']
RT @AJIBOLAAYODELE: We are specialist with local capabilities &amp; expertise to deliver world-Class solutions on Renewable power &amp; Solar power…,1,0,2023-06-08 10:13:53+00:00,"['rt', 'ajibolaayodele', 'specialist', 'local', 'capability', 'amp', 'expertise', 'deliver', 'worldclass', 'solution', 'renewable', 'power', 'amp', 'solar', 'power…']",0.0,0.141,0.859,0.3182,Positive,[],[]
"RT @l33d5un1t3d1: FACT CHECK 
""In the real world a wind farm’s output often drops below 10 per cent of its rated “capacity” for days at a t…",1,0,2023-06-08 10:02:55+00:00,"['rt', 'l33d5un1t3d1', 'fact', 'check', 'real', 'world', 'wind', 'farm', '’', 'output', 'often', 'drop', '10', 'per', 'cent', 'rated', '“', 'capacity', '”', 'day', 't…']",0.11,0.0,0.89,-0.2732,Negative,[],[]
RT @alexharv074: @GlenneDrover The most fascinating part is the scientists thinking that storing solar power in batteries is so inefficient…,1,0,2023-06-08 09:42:10+00:00,"['rt', 'alexharv074', 'glennedrover', 'fascinating', 'part', 'scientist', 'thinking', 'storing', 'solar', 'power', 'battery', 'inefficient…']",0.0,0.241,0.759,0.5423,Positive,[],[]
"RT @ProPakistaniPK: It will be completed in 3 years and will produce 150,000 kg of Hydrogen per day using solar and wind power.

Read More:…",1,0,2023-06-08 09:36:48+00:00,"['rt', 'propakistanipk', 'completed', '3', 'year', 'produce', '150000', 'kg', 'hydrogen', 'per', 'day', 'using', 'solar', 'wind', 'power', 'read', 'more…']",0.0,0.0,1.0,0.0,Neutral,[],[]
"RT @IEA_SolarPACES: 𝗜𝗻𝘀𝗶𝗱𝗲 𝘁𝗵𝗲 𝘄𝗼𝗿𝗹𝗱'𝘀 𝗯𝗶𝗴𝗴𝗲𝘀𝘁 '𝗺𝗶𝗿𝗿𝗼𝗿' 𝘀𝗼𝗹𝗮𝗿 𝗽𝗹𝗮𝗻𝘁

📽️ @BBC_Reel visits Noor Concentrating Solar Power #CSP plant and make…",1,0,2023-06-08 09:35:05+00:00,"['rt', 'ieasolarpaces', '𝗜𝗻𝘀𝗶𝗱𝗲', '𝘁𝗵𝗲', '𝘄𝗼𝗿𝗹𝗱𝘀', '𝗯𝗶𝗴𝗴𝗲𝘀𝘁', '𝗺𝗶𝗿𝗿𝗼𝗿', '𝘀𝗼𝗹𝗮𝗿', '𝗽𝗹𝗮𝗻𝘁', '📽️', 'bbcreel', 'visit', 'noor', 'concentrating', 'solar', 'power', 'csp', 'plant', 'make…']",0.0,0.0,1.0,0.0,Neutral,"['𝗜𝗻𝘀𝗶𝗱𝗲', '📽']",[]
RT @high_infdelityy: @MsAmericslaya solar power!!!,1,0,2023-06-08 09:33:59+00:00,"['rt', 'highinfdelityy', 'msamericslaya', 'solar', 'power']",0.0,0.0,1.0,0.0,Neutral,[],[]
"RT @Dogelonph: @DogelonWarriors Armed with this information, scientists may now be able to better predict solar storms that can supercharge…",1,0,2023-06-08 09:26:17+00:00,"['rt', 'dogelonph', 'dogelonwarriors', 'armed', 'information', 'scientist', 'may', 'able', 'better', 'predict', 'solar', 'storm', 'supercharge…']",0.0,0.195,0.805,0.4404,Positive,[],[]
"RT @james00000001: ...And the change in behaviour lowers emissions by not using as much power during peak times. Since getting solar, I've…",1,0,2023-06-08 09:20:58+00:00,"['rt', 'james00000001', 'change', 'behaviour', 'lower', 'emission', 'using', 'much', 'power', 'peak', 'time', 'since', 'getting', 'solar', 'ive…']",0.136,0.0,0.864,-0.296,Negative,[],[]
"RT @james00000001: ...If this happens, the grid and environment will also benefit. The change in behaviour for solar owners is huge, becaus…",1,0,2023-06-08 09:20:53+00:00,"['rt', 'james00000001', 'happens', 'grid', 'environment', 'also', 'benefit', 'change', 'behaviour', 'solar', 'owner', 'huge', 'becaus…']",0.0,0.325,0.675,0.6486,Positive,[],[]
"RT @james00000001: ... install panels on their rental properties?

One idea is to make negative gearing conditional.
You can only claim NG…",1,0,2023-06-08 09:19:53+00:00,"['rt', 'james00000001', 'install', 'panel', 'rental', 'property', 'one', 'idea', 'make', 'negative', 'gearing', 'conditional', 'claim', 'ng…']",0.222,0.0,0.778,-0.5719,Negative,[],[]
RT @Spear_Of_Donn: Walter White adopting the name “Heisenberg” was an admission of his semetic transformation in order to gain power in the…,1,0,2023-06-08 09:13:35+00:00,"['rt', 'spearofdonn', 'walter', 'white', 'adopting', 'name', '“', 'heisenberg', '”', 'admission', 'semetic', 'transformation', 'order', 'gain', 'power', 'the…']",0.0,0.207,0.793,0.5267,Positive,[],[]
RT @smartwatermag: North America’s largest floating solar array will provide approximately 95% of the power needed for @njamwater's #water…,1,0,2023-06-08 09:10:02+00:00,"['rt', 'smartwatermag', 'north', 'america', '’', 'largest', 'floating', 'solar', 'array', 'provide', 'approximately', '95', 'power', 'needed', 'njamwaters', 'water…']",0.0,0.0,1.0,0.0,Neutral,[],[]
"North America’s largest floating solar array will provide approximately 95% of the power needed for @njamwater's #water treatment plant.

https://t.co/hQTWaciTzc",1,0,2023-06-08 09:00:06+00:00,"['orth', 'america', '’', 'largest', 'floating', 'solar', 'array', 'provide', 'approximately', '95', 'power', 'needed', 'njamwaters', 'water', 'treatment', 'plant']",0.0,0.0,1.0,0.0,Neutral,[],['america']
RT @dressng4revenge: @MsAmericslaya Solar power,1,0,2023-06-08 08:58:37+00:00,"['rt', 'dressng4revenge', 'msamericslaya', 'solar', 'power']",0.0,0.0,1.0,0.0,Neutral,[],[]
"RT @aj_gar: My electricity invoice for May, 0€. The solar panels power my home and my Tesla. Still save some money on the virtual battery f…",1,0,2023-06-08 08:54:33+00:00,"['rt', 'ajgar', 'electricity', 'invoice', 'may', '0€', 'solar', 'panel', 'power', 'home', 'tesla', 'still', 'save', 'money', 'virtual', 'battery', 'f…']",0.0,0.167,0.833,0.4939,Positive,[],[]
"RT @ianrshep: I have been approached by a contractor for ccc to upgrade my pre paid meter to a split meter? What’s that about? 

Massive co…",1,0,2023-06-08 08:46:56+00:00,"['rt', 'ianrshep', 'approached', 'contractor', 'ccc', 'upgrade', 'pre', 'paid', 'meter', 'split', 'meter', '’', 'massive', 'co…']",0.0,0.0,1.0,0.0,Neutral,[],[]
RT @solarsco2ol: 📰“Techno-economic optimisation of a sodium–chloride salt heat exchanger for concentrating solar power applications” by #SO…,1,0,2023-06-08 08:44:00+00:00,"['rt', 'solarsco2ol', '📰', '“', 'technoeconomic', 'optimisation', 'sodium–chloride', 'salt', 'heat', 'exchanger', 'concentrating', 'solar', 'power', 'application', '”', 'so…']",0.0,0.178,0.822,0.3818,Positive,[],[]
RT @ianuragsaxena: Smriti Irani laid the foundation stone of an 18.75-acre east Delhi campus of GGSIPU which will be equipped with modern f…,1,0,2023-06-08 08:30:23+00:00,"['rt', 'ianuragsaxena', 'smriti', 'irani', 'laid', 'foundation', 'stone', '1875acre', 'east', 'delhi', 'campus', 'ggsipu', 'equipped', 'modern', 'f…']",0.0,0.0,1.0,0.0,Neutral,[],['east delhi']
RT @timprater: Impressed with the new @fstonehythedc (accessible) toilet block and kiosk in the Lower Leas Park. Plan is to open next week…,1,0,2023-06-08 08:25:06+00:00,"['rt', 'timprater', 'impressed', 'new', 'fstonehythedc', 'accessible', 'toilet', 'block', 'kiosk', 'lower', 'lea', 'park', 'plan', 'open', 'next', 'week…']",0.241,0.146,0.613,-0.25,Negative,[],[]
RT @VoteAndyBrown: As so many of us predicted huge vanity project of new nuclear runs into delays and cost overruns and will produce expens…,1,0,2023-06-08 08:02:59+00:00,"['rt', 'voteandybrown', 'many', 'u', 'predicted', 'huge', 'vanity', 'project', 'new', 'nuclear', 'run', 'delay', 'cost', 'overrun', 'produce', 'expens…']",0.227,0.124,0.649,-0.2263,Negative,[],[]
"RT @BRI_SL: GCL China with their facilitator in Sri Lanka, Sri Lanka MAAVI Agro Lanka International Pvt. Ltd will build two 50 MW generatin…",1,0,2023-06-08 08:00:11+00:00,"['rt', 'brisl', 'gcl', 'china', 'facilitator', 'sri', 'lanka', 'sri', 'lanka', 'maavi', 'agro', 'lanka', 'international', 'pvt', 'ltd', 'build', 'two', '50', 'mw', 'generatin…']",0.0,0.0,1.0,0.0,Neutral,"['international pvt ltd', 'mw generatin…']","['china', 'sri lanka', 'sri lanka']"
"RT @PaprikaLady: @nickhedley @CycleJunkie88 You can't eliminate power outages now, but you think you will do it with useless, unreliable, i…",1,0,2023-06-08 07:42:37+00:00,"['rt', 'paprikalady', 'nickhedley', 'cyclejunkie88', 'cant', 'eliminate', 'power', 'outage', 'think', 'useless', 'unreliable', 'i…']",0.203,0.0,0.797,-0.4215,Negative,[],[]
RT @sinoprise: Chinese #solar companies' recent announcements of newly installed solar power capacity are expected to further cement China'…,1,0,2023-06-08 07:41:52+00:00,"['rt', 'sinoprise', 'chinese', 'solar', 'company', 'recent', 'announcement', 'newly', 'installed', 'solar', 'power', 'capacity', 'expected', 'cement', 'china…']",0.0,0.0,1.0,0.0,Neutral,[],['china']
