text,retweet_count,favorite_count,created_at
"#enhancealliance
@ENHANCEAlliance 
Sustainable mobility through sites of touristic interest along climatically comfortable resting areas in Valencia 🌳🚲 https://t.co/pPPjup7coz",1,5,2023-06-06 13:54:06+00:00
"if Starmer has any good advice, he will go for the implicitly Putin-friendly Lincs County Tories whose opposition to clean energy is way beyond mere nimbyism, we shall see",1,5,2023-06-08 06:46:19+00:00
Chinese Startup Claims EV Battery Tech Beats Cold Weather https://t.co/iL5srLXfbM,1,5,2023-06-07 13:54:47+00:00
"If all announced clean energy manufacturing projects are realized, solar PV, and battery manufacturing already meet the needs for 2030, according to the @IEA: https://t.co/UO81MNyeXa by @IsabeauvanHalm for @EnergyMonitorAI https://t.co/LfBArHcQY9",1,5,2023-06-06 17:52:58+00:00
"@HorzaGobuchuI @ShitHeardataBar @elonmusk @stclairashley They collect batterys so they can be disposed of properly you get that disposed of, kind of the same reason they collect the fluorescent light bulbs because they have mercury in them there's no way to recycle a battery, especially a lithium ion get an education please.",1,5,2023-06-03 23:34:24+00:00
"*Lithium Ion Battery*

Tata Group will set up a lithium-ion cell manufacturing facility in Gujarat through its subsidiary with an initial capacity of 20 GWh at a cost of Rs 13,000 crore. 

Tata Group subsidiary *Agratas Energy Storage Solutions Pvt Ltd* has signed  MOU with the",1,5,2023-06-03 19:16:34+00:00
"@public_culture_ @Psythor I don't understand why some people talk about 'decades' as if that's an unacceptable timeframe. 

If we had gone ahead with the transport, energy, and housing projects (that the Green Party regularly opposes) twenty years ago, then we'd be in a much better position today.",1,5,2023-06-08 08:45:30+00:00
#KPIGREEN KPI GREEN ENERGY update. https://t.co/LSPa3z4pUK,1,5,2023-06-08 08:22:45+00:00
"LISTEN! 👂 In this episode of Grid Talk, Sheri Givens, president and CEO of the Smart Electric Power Alliance (@SEPAPower), discusses electric grid transformation.

➡️ https://t.co/Tb4dO3CeHg https://t.co/mCkJTCQYQg",1,5,2023-06-07 16:26:05+00:00
"The next frontier in the energy-transport/environment nexus? Visiting the @Nishati2017, @undptz, @EUinTZ Tanzania Energy Efficiency Action Plan project in Dodoma recently.
@EwuraTanzania 
@NemcTanzania 
@naturenews247 
#Tanzania
#energyefficiency 
#environment 
#ElectricVehicles https://t.co/3WTUWBhrew",1,5,2023-06-08 09:44:47+00:00
$EOSE - Eos Energy: A Solid Bet On Energy Storage When Profitable. https://t.co/jWiOqmPS2w #finance #stocks #economy,1,5,2023-06-08 07:20:09+00:00
"India to offer $455 million in incentives for battery storage projects: sources, ET EnergyWorld ⁦@waareegroup⁩ ⁦@hiteshdoshiwaa⁩ #batteries #Solar #EV #GreenHydrogen  https://t.co/OUP8ZxrUd3",1,5,2023-06-08 06:51:47+00:00
"Blumenauer has reintroduced the EBIKE Act in Congress. if passed, it would cover 30 percent of the cost of a new electric bicycle for up to $1,500. https://t.co/mssTFB9axj",1,5,2023-06-06 14:00:56+00:00
"Evoy motors, Performance Boats and Mercury sterndrive team up for 50 knot electric boat https://t.co/zKtkdl0EDS #electricboats #emobility",1,4,2023-06-04 20:02:58+00:00
"Bringing lower operating #transport costs to #offgrid #rural communities through #eMobility powered by #SolarPV #minigrids reducing transport #emissions and #GlobalWarming in #Africa 

https://t.co/6scnX0izUS",1,4,2023-06-03 07:44:16+00:00
E-Mobility is one of the biggest trends. 🔌🔋 Surveys show that the expansion of private and public charging infrastructure is crucial for the success of electromobility. Energy suppliers play an important role in this!  👀 https://t.co/OB63yie83U,1,4,2023-06-07 16:03:32+00:00
"🌎“The main targeted applications are e-mobility and grid storage depending on power performances and cost of such batteries. In both cases, avoiding the use of critical raw materials will be key for large scale implementation"" says Ponrouch @ERC_Research 
https://t.co/HR4bj1jMDg https://t.co/u88oEoDFXO",1,4,2023-06-07 10:40:24+00:00
".@UNDP 🇱🇰supports GoSL to transition to a green dev trajectory. From healthcare waste mngmt, waste2energy initiatives, e-mobility &amp; more.
Watch Dr. @Anil_Jasinghe Sec @Min_of_Env_SL share his insights on #WED2023 on @rupavahinitv

📺🌎https://t.co/CqTlXfl8z3 @UNDPClimate",1,4,2023-06-06 06:23:44+00:00
"E-mobility just became more secure!

Kai Wu &amp; team @catl_official invented Li-ion batteries that lower fire &amp; explosion risks, which will pave the way for a safer future for #ElectricCars.

Cast your vote for their invention at the European #InventorAward: https://t.co/Z8UcfN3Fty https://t.co/jrsJOQmrJO",1,4,2023-06-05 06:00:00+00:00
"It might have a classic silhouette, but the Caterham Project V previews another step into the electric era for the iconic brand. #Caterham #News #SWMFeed #CaterhamProjectV #Electric #ElectricCar #ElectricVehicle #EV #ProjectV
https://t.co/1w3eLrGJiW",1,4,2023-06-08 00:23:49+00:00
"Iceland (pop ~350,000) has a 20 charger (@ 120kw) EV charging hub

NZ (pop 5,000,000) doesnt. https://t.co/RyCOmh34Vp",1,4,2023-06-07 23:25:49+00:00
Central government leadership and guidance are a must to promote sustainable urban mobility in #Georgia. Participants of the parliamentary committee meeting agreed to work on a new institutional framework yesterday @TUMInitiative @Geoparliament @EASSTransport @GovernmentGeo https://t.co/zNZAFfbcOX,1,4,2023-06-06 09:05:28+00:00
"The green road to Baku: UK sees energy security, supply https://t.co/2sUt6HWqkv… via @NEGlobalMedia

The UK Prime Minister’s Trade Envoy to Azerbaijan and Kazakhstan, highlighted London’s powerful partnership with Baku particularly in clean energy as well as the Central Asian… https://t.co/YFDeIx5BqB",1,4,2023-06-08 08:04:49+00:00
"🥳@NefcoNordic, as facility manager @MCFAfrica &amp; @BGFAfrica ,partners with @GET_invest, an EU investment facilitation programme, to mobilise further capital &amp; accelerate access to #clean #offgrid energy &amp; #cooking solutions in Sub-Saharan Africa. 
👇👇👇https://t.co/4zK1wGrpiL",1,4,2023-06-08 07:02:11+00:00
.@atherenergy aims to revolutionise its energy consumption using renewable sources. This initiative exemplifies their unwavering dedication towards reducing carbon footprint and embracing clean energy solutions. #BTNR #IndiaDrivesSustainability https://t.co/n7NFz2at2B,1,4,2023-06-08 06:42:30+00:00
"$TSLA 
Tesla’s non-Chinese battery makers outperform on US tax breaks #MoneywebNews  https://t.co/Kkj0nUqZ5K via @Moneyweb",1,4,2023-06-08 09:18:02+00:00
Brisbane company unveils 100 kW hydrogen battery using CSIRO tech https://t.co/QFdCM8qs7s,1,4,2023-06-06 15:41:16+00:00
We’re proud to have partnered with @SPEnergyNetwork on the first phase of a £4.4 million trial demonstrating how the electricity network can be restored at a faster pace using only #renewableenergy during a major power outage. @SmartEnergyTV has more: https://t.co/aw6IgI2Czx,1,4,2023-06-06 17:56:45+00:00
"ICYMI: We shipped our one millionth Intelis ultrasonic smart gas meter! We had a great time celebrating this milestone in Oconee, South Carolina. 🎉 

Read more about the milestone from https://t.co/1g1Ws7kZUO 
https://t.co/lNyYeFwMFa https://t.co/R0oMQj7KVQ",1,4,2023-06-05 01:35:15+00:00
"How do we build the new #netzero in developing countries? 🏗️👷‍♀️

Listen to @jptricoire Chairman at @SchneiderElec, live from the 
@IEA Global Conference on Energy Efficiency ⚡🌍

Watch more @WeDontHaveTime
: https://t.co/FEfa3cXFHF https://t.co/srPDLnsJQJ",1,4,2023-06-08 07:18:51+00:00
"🌡️💡 Heat waves driving electricity demand through the roof worldwide, including #Bangladesh! ⚡🔥 But there's a cool solution: 🌿💨 Renewable Energy! 🌍💪 Let's harness the power of the sun, wind, and water to combat climate change while meeting our energy needs sustainably. 🌞 https://t.co/NzRPyFD5FC",1,4,2023-06-08 06:07:09+00:00
"Exclusive-Chinese energy storage, battery firms consider big investments in Vietnam -sources https://t.co/9Pcz2VaUbs https://t.co/BCFX5kheaL",1,4,2023-06-08 07:01:15+00:00
"Capex Outlook | We have signed an MoU with Maharashtra govt to establish energy storage systems, says RP Goyal, Director-Finance, NHPC. Tells @_prashantnair, @Nigel__Dsouza, &amp; @_soniashenoy that the company has a capex plan of Rs 8,000 cr envisaged annually. https://t.co/40P7vAhRGe",1,4,2023-06-08 03:54:37+00:00
@RepJayapal I was studying climate change in the early '90s in many scientists well before me. We need people in charge who understand what is happening. 2030 is approaching quickly and the tipping point is probably almost past.,1,4,2023-06-07 16:37:15+00:00
"@OsseChi Biggest NYS gov't failure in contributing to Climate Change was shutting down Indian Point.  You could lead the charge to re-energize it.  Thank @andrewcuomo @KathyHouchul PS Perhaps curtailing control burns in US and Canada might have something to do with it, too.  #science.",1,4,2023-06-07 14:16:13+00:00
"Hire a bicycle at Leitrim Village or at Lough Key Forest and Activity Park and enjoy the peace, tranquility and beautiful scenery of the North West as you explore lovely Leitrim.
Find out more about Electric Bike Trails here:
https://t.co/YrUPt9KZOb https://t.co/aDtln148VD",1,4,2023-06-07 12:41:09+00:00
"@realmwaks Deh so it deh
Electric
Convertible
Money mi a look
Conjugal Visit
Back Way
Bicycle
Enchanting
African Summer

Et cetera everything from Adidja Adi Palmer's mouth",1,4,2023-06-02 15:41:02+00:00
E-scooter rider hospitalised after crash on Glasgow's Duke Street - Glasgow Times https://t.co/7oRBHsh9ag via @GoogleNews,1,4,2023-06-03 06:30:51+00:00
"Our Mission E-Mobility in Italy: on the Road to Transition event was a great success!

Thank you to everyone who joined us, our event partner Atlante and ALIS (Associazione Logistica dell'Intermodalità Sostenibile) who hosted us.

#WFW #EMobility #EnergyTransition #Infrastructure https://t.co/LgHOVHbOmt",1,3,2023-06-07 14:09:26+00:00
"The @EVOLVECluster #newsletter is out now!! ⬇ ⬇

Discover the latest updates from member projects who are at the cutting edge of electric transport research and innovation.

Cluster News #1 https://t.co/nsFjpEy7U3 

#ElectricVehicles #emobility",1,3,2023-06-07 08:03:28+00:00
Honda electric outboard prototype spotted at Dusseldorf Show https://t.co/FQFW9J1091 #electricboats #emobility,1,3,2023-06-07 03:02:59+00:00
"🔋 🔌You are looking for solutions to perform smart charging, battery management systems and power HIL tests safely and validly? In this blog article we present our turnkey solutions: https://t.co/pozFzYfovL

#emobility #smartcharging #batterymanagement #HIL #dSPACE https://t.co/z3RdYEV338",1,3,2023-06-06 08:00:30+00:00
Pitch opportunity for CleanTech Blue Economy startups https://t.co/pbNswXWoBH #electricboats #emobility,1,3,2023-06-03 09:02:47+00:00
"📢The annual @INSEAD Global Energy Day event returns on Wednesday, 7 June 2023! This virtual event will feature four sessions covering themes such as the energy crisis, digitalisation of energy, e-mobility and decarbonization. 
👉 Register Here: https://t.co/j8Jppt8p3I https://t.co/GcrbHI048Q",1,3,2023-06-05 13:33:26+00:00
"How @Rapidevcharge supports you in the journey of e-mobility? 
Watch the video of our honourable CEO &amp; Founder, Mr. Sivasubramaniam. P delivering an insightful session concerning e-mobility.

@OpportunityInd @FranchiseIndia @fenfeo  #rapidev #evchargers #evstation #EVExpo2023 https://t.co/7KNshLfcHd",1,3,2023-06-05 12:24:58+00:00
"Leading the charge to a sustainable future 🌎

Making the switch to electric might feel like a big leap, however the Crossroads e-mobility team will work alongside you, answering any questions you have, to identify the correct electric vehicle for you.

📲https://t.co/vAD8TWL1uQ https://t.co/oPBOZIxDia",1,3,2023-06-05 08:07:50+00:00
"Join us as we revolutionize the e-mobility landscape, meeting the pressing demand with affordable made-in-Nigeria EVs. #MadeInNigeria #EMobilityWestAfrica #AffordableEVs #DrivingProgress
#EnergyForToday

#SubsidyRemoval #fuelsubsidy
Speedy • Yhemo Lee • Caramel • Snapchat https://t.co/XfQPRpG9tb",1,3,2023-06-05 00:11:28+00:00
"WORLD OCEAN DAY
Cruising into a Sustainable Future: Navigate the Changing Tides

Visit https://t.co/0tIXKCsIvW

#PureEV #WorldOceanDay #WorldOceanDay2023 #electricvehicle #EV #electricscooter #GoElectric #electricbike #HappyWithPURE #oceanday #epluto7g #SustainableFuture https://t.co/XeXHBHbANp",1,3,2023-06-08 05:24:22+00:00
"Volkswagen has shown the customisation potential of its new long-wheelbase ID. Buzz with a concept loaded with accessories. #ElectricCars #ElectricVehicle #News #SWMFeed #Volkswagen #Electric #ElectricCar #EV #IDBuzz #IdBuzzLwb #VolkswagenIdBuzz #VW
https://t.co/iCfhgwv5yd",1,3,2023-06-07 05:12:24+00:00
"#evcharger Check out the highlights of Sungrow latest 11kW AC EV Charger! This highly efficient charger is compatible with Sungrow's 3-phase solutions, and its different charging modes make it the perfect fit for all your needs.
Visit here for more info:
https://t.co/wdEPoCnpEB https://t.co/jw6mSjlkZG",1,3,2023-06-08 07:50:24+00:00
"Don’t miss the chance to learn about the entire EV charging infrastructure value chain, the obstacles and opportunities at each stage, and how Voltera helps customers overcome those challenges and capture opportunities. Register now: https://t.co/WpdKcEltCZ https://t.co/illVlisikB",1,3,2023-06-07 21:38:09+00:00
"Siemens enables India's sustainable road transportation revolution. Simplify EV adoption with our comprehensive charging infrastructure, business models, and OEM partnerships. Join us in driving towards a greener tomorrow. #Siemens #Sustainability #WorldEnvironmentDay https://t.co/e6EFmyJQsk",1,3,2023-06-05 07:51:54+00:00
"Gujarat, India, is leading the charge towards a greener future with a significant surge in electric vehicle (EV) registrations. Within just two years, EV registrations in the state have skyrocketed by a remarkable 1,475%.
#ElectricVehicles #Sustainability #Charging https://t.co/lII8AhNjcr",1,3,2023-06-05 05:47:46+00:00
"""The provision of non-motorised green/micro-mobility #transport options is the ultimate pathway that will allow African nations to gravitate towards #green and #sustainable economies at a much faster pace"".

🔖 Read more: https://t.co/WhTlA35lDH https://t.co/GSjTFWRNFC",1,3,2023-06-07 08:44:06+00:00
"🚀Attention visionaries! The Future of #Energy for #mobility requires #innovation!👉 https://t.co/NlFLn6hF8p

⏰ Don't wait! #share your #Revolutionary #ideas before July 7th and shape the #future of #Energy. Let's create a #sustainable #TOMORROW ! #JoinTheChallenge https://t.co/N969OiDhzJ",1,3,2023-06-07 08:32:05+00:00
"Thanks for sharing @SRtwofourfour - such a great example of how good planning, infrastructure investments, and sustainable mobility outreach help reconnect our community and support our economy!

#VoteByJune20
Join us at: https://t.co/yoOmukuryN https://t.co/1tmYTLZ3i0",1,3,2023-06-06 18:01:38+00:00
"""Leapfrogging to Sustainable Transport in Africa""

NGO @agoraverkehr and German development cooperation agency @giz_gmbh release 12 insights into future of African mobility

https://t.co/kp8YSCjk6l",1,3,2023-06-06 09:15:50+00:00
