category,published_at,source,text,title,url,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities
general,2023-06-03T06:14:43+00:00,americanbankingnews,Reviewing Lithium &#038; Boron Technology (OTCMKTS:LBTI) &#038; Minerals Technologies (NYSE:MTX),Reviewing Lithium &#038; Boron Technology (OTCMKTS:LBTI) &#038; Minerals Technologies (NYSE:MTX),https://www.americanbankingnews.com/2023/06/03/reviewing-lithium-minerals-technologies-nysemtx.html,"['reviewing', 'lithium', '038', 'boron', 'technology', 'otcmktslbti', '038', 'mineral', 'technology', 'nysemtx']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-28T22:13:31+00:00,eurasiareview,"Researchers at the Department of Energy’s Oak Ridge National Laboratory were the first to use&nbsp;neutron reflectometry&nbsp;to peer inside a working solid-state battery and monitor its electrochemistry. They discovered that its excellent performance results from an extremely thin layer, across which charged lithium atoms quickly flow as they move from anode to cathode and blend into a solid electrolyte.“We want better batteries,” said ORNL’s Andrew Westover, who co-led&nbsp;a study published in&nbsp;ACS Energy Letters&nbsp;with James Browning at the lab’s Spallation Neutron Source...",Neutrons Look Inside Working Solid-State Battery To Discover Its Key To Success,https://api.follow.it/track-rss-story-click/v3/Qw9d99ManWeuoOxdBUtBca7VFky8BpXO,"['researcher', 'department', 'energy', '’', 'oak', 'ridge', 'national', 'laboratory', 'first', 'usenbspneutron', 'reflectometrynbspto', 'peer', 'inside', 'working', 'solidstate', 'battery', 'monitor', 'electrochemistry', 'discovered', 'excellent', 'performance', 'result', 'extremely', 'thin', 'layer', 'across', 'charged', 'lithium', 'atom', 'quickly', 'flow', 'move', 'anode', 'cathode', 'blend', 'solid', 'electrolyte', '“', 'want', 'better', 'battery', '”', 'said', 'ornl', '’', 'andrew', 'westover', 'colednbspa', 'study', 'published', 'innbspacs', 'energy', 'lettersnbspwith', 'james', 'browning', 'lab', '’', 'spallation', 'neutron', 'source']",0.028,0.216,0.756,0.872,Positive,['researcher department'],[]
general,2023-06-06T12:01:10+00:00,4-traders,"(marketscreener.com) Logo is future-focused and dynamic, signaling a new chapter in BorgWarner's historyDecision to unveil based on strong progress versus Charging Forward objectivesCompany expects eProduct revenues of over $10 billion by 2027Reinforces BorgWarner's Vision of a clean, energy-efficient worldAUBURN HILLS, Mich., June 6, 2023 /PRNewswire/...https://www.marketscreener.com/quote/stock/BORGWARNER-INC-40311128/news/BorgWarner-Unveils-New-Logo-Marking-Its-Transformation-to-eMobility-44049910/?utm_medium=RSS&utm_content=20230606","BorgWarner Unveils New Logo, Marking Its Transformation to eMobility",https://www.marketscreener.com/quote/stock/BORGWARNER-INC-40311128/news/BorgWarner-Unveils-New-Logo-Marking-Its-Transformation-to-eMobility-44049910/?utm_medium=RSS&utm_content=20230606,"['marketscreenercom', 'logo', 'futurefocused', 'dynamic', 'signaling', 'new', 'chapter', 'borgwarners', 'historydecision', 'unveil', 'based', 'strong', 'progress', 'versus', 'charging', 'forward', 'objectivescompany', 'expects', 'eproduct', 'revenue', '10', 'billion', '2027reinforces', 'borgwarners', 'vision', 'clean', 'energyefficient', 'worldauburn', 'hill', 'mich', 'june', '6', '2023', 'prnewswire']",0.0,0.324,0.676,0.9081,Positive,['hill mich june 6'],[]
general,2023-06-27T21:47:50+00:00,mercurynews,"His discoveries helped make portable electronics such as cell phones and laptops ubiquitous, and they laid the groundwork for the development of long-range electric vehicles and renewable energy storage.",John Goodenough dies at 100; Nobel-winning scientist’s work led to creation of lithium-ion battery,https://www.mercurynews.com/2023/06/27/john-goodenough-dies-at-100-nobel-winning-scientists-work-led-to-creation-of-lithium-ion-battery/,"['discovery', 'helped', 'make', 'portable', 'electronics', 'cell', 'phone', 'laptop', 'ubiquitous', 'laid', 'groundwork', 'development', 'longrange', 'electric', 'vehicle', 'renewable', 'energy', 'storage']",0.0,0.11,0.89,0.2732,Positive,[],[]
general,2023-06-02T15:03:02+00:00,4-traders,"(marketscreener.com) Annual Meeting of Stockholders June 1, 2023 Every Moment Matters... Nasdaq: IONS ...https://www.marketscreener.com/quote/stock/IONIS-PHARMACEUTICALS-IN-25500637/news/Ionis-Pharmaceuticals-2023-Virtual-Annual-Meeting-of-Stockholders-Corporate-Update-Presentation-44028417/?utm_medium=RSS&utm_content=20230602",Ionis Pharmaceuticals : 2023 Virtual Annual Meeting of Stockholders Corporate Update Presentation,https://www.marketscreener.com/quote/stock/IONIS-PHARMACEUTICALS-IN-25500637/news/Ionis-Pharmaceuticals-2023-Virtual-Annual-Meeting-of-Stockholders-Corporate-Update-Presentation-44028417/?utm_medium=RSS&utm_content=20230602,"['marketscreenercom', 'annual', 'meeting', 'stockholder', 'june', '1', '2023', 'every', 'moment', 'matter', 'nasdaq', 'ion']",0.0,0.099,0.901,0.0258,Positive,[],[]
general,2023-06-26T15:39:39+00:00,wgmd,"After a series of fires involving faulty e-bike batteries including a recent blaze that claimed four lives, New York City officials announced Sunday that they are receiving a $25 million emergency grant from the federal government to fund scores of charging stations citywide.Mayor Eric Adams hopes the stations will provide a safer way for delivery workers, who rely on e-bikes to efficiently do their jobs, to recharge lithium batteries used to power their bicycles.""This means that residents will no longer need to charge the e-bikes in their apartments — what we find to be extremely dangerous...",New York City receives $25 million emergency grant to fund e-bike charging stations after series of fires,https://www.wgmd.com/new-york-city-receives-25-million-emergency-grant-to-fund-e-bike-charging-stations-after-series-of-fires/,"['series', 'fire', 'involving', 'faulty', 'ebike', 'battery', 'including', 'recent', 'blaze', 'claimed', 'four', 'life', 'new', 'york', 'city', 'official', 'announced', 'sunday', 'receiving', '25', 'million', 'emergency', 'grant', 'federal', 'government', 'fund', 'score', 'charging', 'station', 'citywidemayor', 'eric', 'adam', 'hope', 'station', 'provide', 'safer', 'way', 'delivery', 'worker', 'rely', 'ebikes', 'efficiently', 'job', 'recharge', 'lithium', 'battery', 'used', 'power', 'bicyclesthis', 'mean', 'resident', 'longer', 'need', 'charge', 'ebikes', 'apartment', '—', 'find', 'extremely', 'dangerous']",0.147,0.15,0.703,0.0534,Positive,[],['new york city']
general,2023-06-28T16:40:42+00:00,newswise,Argonne scientists have developed a fluoride-containing electrolyte for lithium metal batteries that could boost the electric vehicle industry. The usefulness of this electrolyte extends to other types of advanced battery systems beyond lithium ion.,An ingredient in toothpaste may make electric cars go farther,http://www.newswise.com/articles/view/794858/?sc=rsla,"['argonne', 'scientist', 'developed', 'fluoridecontaining', 'electrolyte', 'lithium', 'metal', 'battery', 'could', 'boost', 'electric', 'vehicle', 'industry', 'usefulness', 'electrolyte', 'extends', 'type', 'advanced', 'battery', 'system', 'beyond', 'lithium', 'io']",0.0,0.307,0.693,0.7506,Positive,[],[]
general,2023-06-28T04:02:46+00:00,nationalpost,"BEIJING (AP) &#8212; Threatened by possible shortages of lithium for electric car batteries, automakers are racing to lock in supplies of the once-obscure &#8220;white gold&#8221; in a politically and environmentally fraught competition from China to Nevada to Chile. General Motors Co. and the parent company of China&#8217;s BYD Auto Ltd. went straight to the source [&#8230;]","Threatened by shortages, electric car makers race for supplies of lithium for batteries",https://nationalpost.com/pmn/news-pmn/threatened-by-shortages-electric-car-makers-race-for-supplies-of-lithium-for-batteries,"['beijing', 'ap', '8212', 'threatened', 'possible', 'shortage', 'lithium', 'electric', 'car', 'battery', 'automaker', 'racing', 'lock', 'supply', 'onceobscure', '8220white', 'gold8221', 'politically', 'environmentally', 'fraught', 'competition', 'china', 'nevada', 'chile', 'general', 'motor', 'co', 'parent', 'company', 'china8217s', 'byd', 'auto', 'ltd', 'went', 'straight', 'source', '8230']",0.122,0.046,0.831,-0.4767,Negative,"['gold8221', 'china nevada chile', 'general motor co parent', 'china8217s']",['beijing']
general,2023-06-26T09:46:19+00:00,4-traders,"(marketscreener.com) NEW YORK, June 26, 2023 /PRNewswire/ -- Attention Atlas Lithium Corporation shareholders:The Law Offices of Vincent Wong announce that a class action lawsuit has commenced on behalf of investors who purchased between March 25, 2022 and May 3, 2023.If you suffered a loss on your investment in Atlas Lithium, contact us about potential recovery...https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/CLASS-ACTION-ALERT-The-Law-Offices-of-Vincent-Wong-Remind-Atlas-Lithium-Investors-of-a-Lead-Plainti-44185976/?utm_medium=RSS&utm_content=20230626","CLASS ACTION ALERT: The Law Offices of Vincent Wong Remind Atlas Lithium Investors of a Lead Plaintiff Deadline of August 1, 2023",https://www.marketscreener.com/quote/stock/ATLAS-LITHIUM-CORPORATION-120795033/news/CLASS-ACTION-ALERT-The-Law-Offices-of-Vincent-Wong-Remind-Atlas-Lithium-Investors-of-a-Lead-Plainti-44185976/?utm_medium=RSS&utm_content=20230626,"['marketscreenercom', 'new', 'york', 'june', '26', '2023', 'prnewswire', 'attention', 'atlas', 'lithium', 'corporation', 'shareholdersthe', 'law', 'office', 'vincent', 'wong', 'announce', 'class', 'action', 'lawsuit', 'commenced', 'behalf', 'investor', 'purchased', 'march', '25', '2022', 'may', '3', '2023if', 'suffered', 'loss', 'investment', 'atlas', 'lithium', 'contact', 'u', 'potential', 'recovery']",0.179,0.0,0.821,-0.7506,Negative,[],['new york']
general,2023-06-24T11:28:41+00:00,americanbankingnews,"Secure Asset Management LLC Invests $201,000 in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT)","Secure Asset Management LLC Invests $201,000 in Global X Lithium &#038; Battery Tech ETF (NYSEARCA:LIT)",https://www.americanbankingnews.com/2023/06/24/secure-asset-management-llc-invests-201000-in-global-x-lithium-battery-tech-etf-nysearcalit.html,"['secure', 'asset', 'management', 'llc', 'invests', '201000', 'global', 'x', 'lithium', '038', 'battery', 'tech', 'etf', 'nysearcalit']",0.0,0.308,0.692,0.5994,Positive,[],[]
general,2023-06-02T21:28:02+00:00,4-traders,"(marketscreener.com) The Manitowoc Company, Inc. announced today that Executive Vice President and Chief Financial Officer, Brian P. Regan, and Senior Vice President Marketing and Investor Relations, Ion Warner, will present and host 1x1 investor meetings at the virtual East Coast IDEAS Conference on Thursday, June 22, 2023. Manitowoc&rsquo;s presentation is...https://www.marketscreener.com/quote/stock/THE-MANITOWOC-COMPANY-IN-38851586/news/The-Manitowoc-Company-to-Present-and-Host-1x1-Investor-Meetings-at-the-13th-Annual-East-Coast-IDEAS-44029995/?utm_medium=RSS&utm_content=20230602","The Manitowoc Company to Present and Host 1x1 Investor Meetings at the 13th Annual East Coast IDEAS Conference on Thursday, June 22, 2023",https://www.marketscreener.com/quote/stock/THE-MANITOWOC-COMPANY-IN-38851586/news/The-Manitowoc-Company-to-Present-and-Host-1x1-Investor-Meetings-at-the-13th-Annual-East-Coast-IDEAS-44029995/?utm_medium=RSS&utm_content=20230602,"['marketscreenercom', 'manitowoc', 'company', 'inc', 'announced', 'today', 'executive', 'vice', 'president', 'chief', 'financial', 'officer', 'brian', 'p', 'regan', 'senior', 'vice', 'president', 'marketing', 'investor', 'relation', 'ion', 'warner', 'present', 'host', '1x1', 'investor', 'meeting', 'virtual', 'east', 'coast', 'idea', 'conference', 'thursday', 'june', '22', '2023', 'manitowocrsquos', 'presentation']",0.0,0.0,1.0,0.0,Neutral,"['marketscreenercom manitowoc company inc', 'warner']",[]
general,2023-06-04T06:18:42+00:00,americanbankingnews,Analyzing Atlas Lithium (NASDAQ:ATLX) and Piedmont Lithium (NASDAQ:PLL),Analyzing Atlas Lithium (NASDAQ:ATLX) and Piedmont Lithium (NASDAQ:PLL),https://www.americanbankingnews.com/2023/06/04/analyzing-atlas-lithium-nasdaqatlx-and-piedmont-lithium-nasdaqpll.html,"['analyzing', 'atlas', 'lithium', 'nasdaqatlx', 'piedmont', 'lithium', 'nasdaqp']",0.0,0.0,1.0,0.0,Neutral,[],[]
general,2023-06-28T05:05:05+00:00,koreaherald,"Ion supply drink / Pocari Sweat Dong-A Otsuka, South Korea&rsquo;s leading beverage maker, initiated a campaign with the government to promote nationwide efforts in overcoming this summer&rsquo;s expected heat waves. The company announced that it launched the second annual ""Beat the Heat Campaign"" from June 22 to 23 in collaboration with the Ministry of the Interior and Safety and the Korean Red Cross, following the first campaign held last year. The company kicked off the event at t",[Best Brand] Beating summer heat with Pocari Sweat,https://www.koreaherald.com/view.php?ud=20230628000496,"['supply', 'drink', 'pocari', 'sweat', 'donga', 'otsuka', 'south', 'korearsquos', 'leading', 'beverage', 'maker', 'initiated', 'campaign', 'government', 'promote', 'nationwide', 'effort', 'overcoming', 'summerrsquos', 'expected', 'heat', 'wave', 'company', 'announced', 'launched', 'second', 'annual', 'beat', 'heat', 'campaign', 'june', '22', '23', 'collaboration', 'ministry', 'interior', 'safety', 'korean', 'red', 'cross', 'following', 'first', 'campaign', 'held', 'last', 'year', 'company', 'kicked', 'event']",0.0,0.13,0.87,0.7096,Positive,[],['south korearsquos leading']
general,2023-06-25T06:40:41+00:00,etfdailynews,"Lithium Americas (NYSE:LAC &#8211; Get Rating) had its price target lowered by research analysts at HSBC from $36.00 to $30.00 in a research note issued on Friday, The Fly reports. HSBC&#8217;s price objective suggests a potential upside of 49.11% from the stock&#8217;s current price. Other analysts have also recently issued research reports about the stock. [&#8230;]",HSBC Lowers Lithium Americas (NYSE:LAC) Price Target to $30.00,https://www.etfdailynews.com/2023/06/25/hsbc-lowers-lithium-americas-nyselac-price-target-to-30-00/,"['thium', 'america', 'nyselac', '8211', 'get', 'rating', 'price', 'target', 'lowered', 'research', 'analyst', 'hsbc', '3600', '3000', 'research', 'note', 'issued', 'friday', 'fly', 'report', 'hsbc8217s', 'price', 'objective', 'suggests', 'potential', 'upside', '4911', 'stock8217s', 'current', 'price', 'analyst', 'also', 'recently', 'issued', 'research', 'report', 'stock', '8230']",0.039,0.0,0.961,-0.128,Negative,"['thium america nyselac 8211', 'hsbc']",[]
technology,2023-06-26T18:10:27+00:00,The Verge,"Image: The University of Texas at Austin John B. Goodenough, a professor who played a critical role in the development of the lithium-ion batteries that are now ubiquitous in the devices we rely on every day, died on Sunday, The University of Texas at Austin announced. He was 100 years old.Goodenough’s key battery breakthrough happened more than 40 years ago. “He and his research team found that by using lithium cobalt oxide as the cathode of a lithium-ion rechargeable battery, it would be possible to achieve a high density of stored energy with an anode other than metallic lithium...","John B. Goodenough, who shared a Nobel Prize for his work on the lithium-ion battery, has died",https://www.theverge.com/2023/6/26/23774166/john-b-goodenough-lithium-ion-battery-nobel-prize-died,"['mage', 'university', 'texas', 'austin', 'john', 'b', 'goodenough', 'professor', 'played', 'critical', 'role', 'development', 'lithiumion', 'battery', 'ubiquitous', 'device', 'rely', 'every', 'day', 'died', 'sunday', 'university', 'texas', 'austin', 'announced', '100', 'year', 'oldgoodenough', '’', 'key', 'battery', 'breakthrough', 'happened', '40', 'year', 'ago', '“', 'research', 'team', 'found', 'using', 'lithium', 'cobalt', 'oxide', 'cathode', 'lithiumion', 'rechargeable', 'battery', 'would', 'possible', 'achieve', 'high', 'density', 'stored', 'energy', 'anode', 'metallic', 'lithium']",0.096,0.073,0.831,-0.34,Negative,"['mage university', 'texas austin']",['texas']
